username,rank,track_name,artist
massiveporn,7,I see it too.,The Brave Little Abacus
massiveporn,8,Enter the Mirror,Les Rallizes Dénudés
massiveporn,9,踏みつぶされた優しさ,Les Rallizes Dénudés
massiveporn,10,造花の原野,Les Rallizes Dénudés
twtt_ju,1,Like You (feat. Ciara),Bow Wow
twtt_ju,2,Summer Wind,Frank Sinatra
twtt_ju,3,Young At Heart,Frank Sinatra
twtt_ju,4,I Get a Kick Out of You,Frank Sinatra
twtt_ju,5,Sativa,Jhené Aiko
twtt_ju,6,Tanisha (Pump That),Rae Sremmurd
twtt_ju,7,Fool for You,Zayn
twtt_ju,8,Grateful,Zayn
twtt_ju,9,Change Partners,Antônio Carlos Jobim
twtt_ju,10,Quiet Nights of Quiet Stars (Corcovado),Antônio Carlos Jobim
ChaosDevin,1,"Hey Kathleen, Are You Hungry?","Defiance, Ohio"
ChaosDevin,2,New York State,Leatherface
ChaosDevin,3,Television,Samiam
ChaosDevin,4,Tomb of the Tyrant,Corrupted Saint
ChaosDevin,5,Glandular,Pillory
ChaosDevin,6,Mayhem With Mercy,Venom
ChaosDevin,7,California Here I Come,Al Jolson
ChaosDevin,8,Die Laughing,Anata
ChaosDevin,9,Aids Is My Weapon,Antipeewee
ChaosDevin,10,Home Invasion,Blame God
Srijal,1,MUNYUN,Playboi Carti
Srijal,2,Unhappy Birthday - 2011 Remaster,The Smiths
Srijal,3,Drive It All Over Me,my bloody valentine
Srijal,4,CRANK,Playboi Carti
Srijal,5,I'm Lost Without You Here,Rocketship
Srijal,6,Girlfriend in a Coma - 2011 Remaster,The Smiths
Srijal,7,Last Night I Dreamt That Somebody Loved Me - 2011 Remaster,The Smiths
Srijal,8,I'm So Serious,Daryl Johns
Srijal,9,半途而廢,Faye Wong
Srijal,10,She Wanted to Leave,Jared Mattson
blarn,1,Saint Pablo,Kanye West
blarn,2,30 Hours,Kanye West
blarn,4,Frank's Track,Kanye West
blarn,5,Real Friends,Kanye West
blarn,6,Waves,Kanye West
blarn,7,Fade,Kanye West
blarn,8,Never Call U Bitch Again,2Pac
blarn,9,Famous,Kanye West
blarn,10,FML,Kanye West
goatmilks,1,Trashy,Ayesha Erotica
goatmilks,2,Let the Light In (feat. Father John Misty),Lana Del Rey
goatmilks,3,ingydar,Adrianne Lenker
goatmilks,4,All Around Me,Flyleaf
goatmilks,5,Rusty The Skatemaker,Rasputina
goatmilks,6,ギブス,椎名林檎
goatmilks,7,弁解ドビュッシー,椎名林檎
goatmilks,8,虚言症,椎名林檎
goatmilks,9,Tongue,GFOTY
goatmilks,10,ストイシズム,椎名林檎
yah__already,1,misty,Dorothy Ashby
yah__already,2,Yesterday,Dorothy Ashby
yah__already,3,Gone Too Soon,Michael Jackson
yah__already,4,Rebirth,Peter Kater
yah__already,5,Mermaid,Sade
yah__already,6,Raider Prayer,SpaceGhostPurrp
yah__already,7,Be a Gentleman,50 Cent
yah__already,8,Corner Bodega,50 Cent
yah__already,9,Material Girl 2000,50 Cent
yah__already,10,Whoo Kid Freestyle,50 Cent
foxglov3s,1,Love Ray Eyes,SPELLLING
foxglov3s,2,Waterfall,SPELLLING
foxglov3s,3,Shark Brain (feat. Shygirl),Eartheater
foxglov3s,4,Drain,SPELLLING
foxglov3s,5,Satisfaction,SPELLLING
foxglov3s,6,Dolphin (feat. Shygirl),Eartheater
foxglov3s,7,sunshine & rain...,Kali Uchis
foxglov3s,8,Ammunition,SPELLLING
foxglov3s,9,Keep It Alive,SPELLLING
foxglov3s,10,mount analogue,SPELLLING
joko8,1,PRESSED,Dean Blunt
joko8,2,Astronaut,Quasimoto
joko8,3,YT Cypher Verse,Underground Sound
joko8,4,11,Dean Blunt
joko8,5,Unfaithful,Hype Williams
joko8,6,rapunzel,Ikeda
joko8,7,Modal Soul (feat. Uyama Hiroto),Nujabes
joko8,8,Fact 2,Poison Girl Friend
joko8,9,5,Dean Blunt
joko8,10,Somalia Park,Dean Blunt
circularities,1,Jane,Girlpool
circularities,2,losing you,Maria Minerva
circularities,3,Thinking,a.s.o.
circularities,4,Crows 1 - Instrumental,Aesop Rock
circularities,5,Chewing Gum,Amyl and the Sniffers
circularities,6,Jerkin',Amyl and the Sniffers
circularities,7,Tiny Bikini,Amyl and the Sniffers
circularities,8,U Should Not Be Doing That,Amyl and the Sniffers
circularities,9,Bizarre Love Triangle,Apostle of Hustle
circularities,10,Sunshine,Atmosphere
NZT3,1,Godstained,Quadeca
NZT3,2,For The Cold Country,"Black Country, New Road"
NZT3,3,Superheroes,Esthero
NZT3,4,The Heart,Lip Critic
NZT3,5,Higher,Carly Rae Jepsen
NZT3,6,That Girl,Esthero
NZT3,7,In the Afternoon,The Cardigans
NZT3,8,Dandelion,Ariana Grande
NZT3,9,G.U.Y.,Lady Gaga
NZT3,10,Tree Among Shrubs,Men I Trust
Orangeloser7,1,Wonderwall,Oasis
Orangeloser7,2,Summertime Sadness,Lana Del Rey
Orangeloser7,3,Human,Rag'n'Bone Man
Orangeloser7,4,Whispers in My Head,Onlap
Orangeloser7,5,The House of the Rising Sun,The Animals
Orangeloser7,6,Red Red Wine,UB40
Orangeloser7,7,Skyfall,Adele
Orangeloser7,8,HOT TO GO!,Chappell Roan
Orangeloser7,9,Love Me Again,John Newman
Orangeloser7,10,Teenage Dirtbag,Wheatus
Charade,1,Hey Doctor,Sampling is Beautiful
Charade,2,Marseille,Elise Vassallucci
Charade,3,Chove-chuva,Miriam Makeba
Charade,4,Westside Bound Pt. 4 (feat. MFnMelo),Saba & No ID
Charade,5,Night In Tunisia,Sampling is Beautiful
Charade,6,La fable lente (interlude),Elise Vassallucci
Charade,7,Chill 77,Sampling is Beautiful
Charade,8,Capture,Sampling is Beautiful
Charade,9,Claire,Sampling is Beautiful
Charade,10,Cut Off,Sampling is Beautiful
citratsu,1,It's Gonna Go Away,Korn
citratsu,2,Just,Radiohead
citratsu,3,There Must Be More Than Blood,Car Seat Headrest
citratsu,4,Hurt,Nine Inch Nails
citratsu,5,All I Think About Now,Pixies
citratsu,7,Baby Blue - Remastered 2010,Badfinger
citratsu,8,The Vampyre of Time and Memory,Queens of the Stone Age
citratsu,9,Dreams,The Cranberries
citratsu,10,Open,The Cure
NPG-Lamb,1,Go Hard or Go Home,Kylie Minogue
NPG-Lamb,2,Tonight,New Kids on the Block
NPG-Lamb,3,If I Could Make The World Dance - Album Version with DJ Skit,R. Kelly
NPG-Lamb,4,Candy,Robbie Williams
NPG-Lamb,5,Peaches & Cream,112
NPG-Lamb,6,Destination Calabria - Radio Edit,Alex Gaudino
NPG-Lamb,7,Slam Dunk (Da Funk),Five
NPG-Lamb,8,Models,Girls Aloud
NPG-Lamb,9,Sexy! No No No...,Girls Aloud
NPG-Lamb,10,Some Kind Of Miracle - Single Version,Girls Aloud
clouyse,1,PISANDO FOFO,Gloria Groove
clouyse,3,Inglorious (feat. Skepta),slowthai
clouyse,4,"Poder, Pt. 2",FBC
clouyse,5,Coal to Diamonds,Gossip
clouyse,6,Jealous Girls,Gossip
clouyse,7,Standing In The Way Of Control,Gossip
clouyse,8,Fella,Marcelo D2
clouyse,9,Chá de Vida,MC Marks
clouyse,10,Louco e Sonhador,MC Neguinho do Kaxeta
guisgeov,1,Crave,Paramore
guisgeov,2,Casan (No puedo bloquear lo que quiero dar),Javiera Mena
guisgeov,3,Cámara lenta,Javiera Mena
guisgeov,4,Esquemas juveniles,Javiera Mena
guisgeov,5,Luz de Piedra de Luna,Javiera Mena
guisgeov,6,Sol de invierno,Javiera Mena
guisgeov,7,"To All the Dancers of the World, a Round Form of Fantasy",Sweet Trip
guisgeov,8,Regular Disease,Blind Mr. Jones
guisgeov,9,Safe and Sound,Capital Cities
guisgeov,10,Blankenship,DIIV
eli-sees-ghosts,1,BACKD00R (feat. Kendrick Lamar & Jhené Aiko),Playboi Carti
eli-sees-ghosts,2,RATHER LIE,Playboi Carti & The Weeknd
eli-sees-ghosts,3,Violent Lullaby,BLP KOSHER & Yung Lean
eli-sees-ghosts,4,My Way Of Life,Frank Sinatra
eli-sees-ghosts,5,DARE,Gorillaz
eli-sees-ghosts,6,Blinded,Yung Lean
eli-sees-ghosts,7,Forever Yung,Yung Lean
eli-sees-ghosts,8,Hurt,Yung Lean
eli-sees-ghosts,9,can't leave without it,21 Savage
eli-sees-ghosts,10,Faygo Dreams,6 Dogs
fflackoo,1,Lucky,Crying City
fflackoo,2,Architect,Crying City
fflackoo,3,Hard to Love,Crying City
fflackoo,4,IKIKY,Crying City
fflackoo,5,Urn,Crying City
fflackoo,6,Setiaku Pasti,Fara Hezel
fflackoo,7,stay a while,Crying City
fflackoo,8,São Paulo,The Weeknd & Anitta
fflackoo,9,Someday,Unflirt
fflackoo,10,Until We're Skin & Bones,The Weeknd
guigui_smalls,1,Foi Mal,Urias
guigui_smalls,2,A Volta Do Mundo,Alcione
guigui_smalls,3,No Front Teeth,Perfume Genius
guigui_smalls,4,Portrait of My Heart,SPELLLING
guigui_smalls,5,Bologna,Destroyer
guigui_smalls,6,In a Row,Perfume Genius
guigui_smalls,7,For The Cold Country,"Black Country, New Road"
guigui_smalls,8,Happy Birthday,"Black Country, New Road"
guigui_smalls,9,Ankles,Lucy Dacus
guigui_smalls,10,best guess,Lucy Dacus
vvioleta_,1,I'm Glad,Captain Beefheart & His Magic Band
vvioleta_,2,Interlude,My Chemical Romance
vvioleta_,3,Thank You for the Venom,My Chemical Romance
vvioleta_,4,The Jetset Life Is Gonna Kill You,My Chemical Romance
vvioleta_,5,Luna - 2011 Remaster,The Smashing Pumpkins
vvioleta_,6,Steppin On Niggas,21 Savage
vvioleta_,7,No Machine,Adrianne Lenker
vvioleta_,8,A Song for You,Amy Winehouse
vvioleta_,9,Black Treacle,Arctic Monkeys
vvioleta_,10,One Point Perspective,Arctic Monkeys
akayg,1,WHIM WHAMIEE,Pluto
akayg,2,Seasons,Sam Austins
akayg,3,Did It First (with Central Cee),Ice Spice
akayg,4,It's Me & You,Tokyo Tea Room
akayg,5,Fashion Killa,A$AP Rocky
akayg,6,Dadian,Brayden Potts
akayg,7,Long Way 2 Go,Cassie
akayg,8,SLIDE,Doechii
akayg,9,Blick Sum,Latto
akayg,10,Alright,Victoria Monét
CARC1N0GEN,1,Epilogue,Keaton Henson
CARC1N0GEN,2,FAKE LOVE,BTS
CARC1N0GEN,3,retire (final),Alvedon
CARC1N0GEN,4,Sugar,Sufjan Stevens
CARC1N0GEN,5,LA1,Moby
CARC1N0GEN,6,Chicago,Sufjan Stevens
CARC1N0GEN,7,deletee (intro),Bladee
CARC1N0GEN,8,"John Wayne Gacy, Jr.",Sufjan Stevens
CARC1N0GEN,9,Seven Swans,Sufjan Stevens
CARC1N0GEN,10,Babys,Bon Iver
dedhedchemistry,1,Corium Leak,Heccra
dedhedchemistry,2,I Wanna Go on A Ski Trip with The Beach Boys,Heccra
dedhedchemistry,3,Homemade Halloween Costume,Heccra
dedhedchemistry,4,Banjo-Kazooie,Heccra
dedhedchemistry,5,Pissed Off Kids in the 90's,Heccra
dedhedchemistry,6,Turquoise Hexagon Sun,Boards of Canada
dedhedchemistry,7,"Life Sux!, Pt. 2",Heccra
dedhedchemistry,8,Smelling The Vents with the AC On,Heccra
dedhedchemistry,9,PARANOIA INTRO,Bladee
dedhedchemistry,10,WODRAINER,Bladee
s-tac,1,Godstained,Quadeca
s-tac,2,Lazy Boy,The Voidz
s-tac,3,bugging!,brakence
s-tac,4,Drinking Age,Cameron Winter
s-tac,5,Through Me (The Flood),Hozier
s-tac,6,4:44,JAY-Z
s-tac,8,Welcome to the Black Parade,My Chemical Romance
s-tac,9,Tamagotchi,Omar Apollo
s-tac,10,15 Step,Radiohead
ShamsRealm,1,Dancing with your eyes closed,Jane Remover
ShamsRealm,2,JRJRJR,Jane Remover
ShamsRealm,3,Take Me Back To LA,The Weeknd
ShamsRealm,4,CRYING IN THE KITCHEN,Dave Blunts
ShamsRealm,5,seventeen,Jane Remover
ShamsRealm,6,Magic I Want U,Jane Remover
ShamsRealm,7,2024,Playboi Carti
ShamsRealm,8,Given Up on Me,The Weeknd
ShamsRealm,10,Close to You,Frank Ocean
BallTwister12,1,A Fish Map,LEENALCHI
BallTwister12,2,4.A.M. Nocturne,EHAMIC
BallTwister12,3,Catch a Rabbit,LEENALCHI
BallTwister12,4,Over and Over,Hot Chip
BallTwister12,5,Kingdom,Maribou State
BallTwister12,6,Look At Me Look At Me,LEENALCHI
BallTwister12,7,Turnmills,Maribou State
BallTwister12,8,Vale,Maribou State
BallTwister12,9,Fashion - 2017 Remaster,David Bowie
BallTwister12,10,Air on a G String,Johann Sebastian Bach
hyperchromasia,1,Right in Two,Tool
hyperchromasia,2,Sober,Tool
hyperchromasia,3,Army Dreamers - 2018 Remaster,Kate Bush
hyperchromasia,4,Obvious,Oklou
hyperchromasia,5,Schism,Tool
hyperchromasia,6,DARK SOULS Ⅲ,Yuka Kitamura
hyperchromasia,7,Slave Knight Gael,Yuka Kitamura
hyperchromasia,8,I WHO BEND THE TALL GRASSES,Lingua Ignota
hyperchromasia,9,THE ORDER OF SPIRITUAL VIRGINS,Lingua Ignota
hyperchromasia,10,RIVER FLOWS IN YOU,Bladee
b0c3phus,1,Watermelon,John + Jane Q. Public
b0c3phus,2,Down In A Hole (2022 Remaster),Alice in Chains
b0c3phus,3,ILBB2 (feat. GloRilla),Jorjiana
b0c3phus,4,Run Your Mouth,Gavin Adcock
b0c3phus,5,Glorilla - Yeah Glo! | Guitar Remix,leonsash
b0c3phus,6,Double Vision,Foreigner
b0c3phus,7,Yeah Glo!,GloRilla
b0c3phus,8,Runnin,21 Savage
b0c3phus,9,Man in the Box,Alice in Chains
b0c3phus,10,Came Here to Forget,Blake Shelton
stuka_,1,Hold My Liquor,Kanye West
stuka_,2,Saint Pablo,Kanye West
stuka_,3,Diamonds From Sierra Leone - remix,Kanye West
stuka_,4,Different Day,Playboi Carti
stuka_,5,Voyager,Daft Punk
stuka_,6,Welcome To Heartbreak,Kanye West
stuka_,7,CRANK,Playboi Carti
stuka_,8,I Spy,Skepta
stuka_,9,Lean Beef Patty,JPEGMAFIA
stuka_,10,the BLACK seminole.,Lil Yachty
emithyst,1,In Mist She Was Standing,Opeth
emithyst,2,Spleen,Peste Noire
emithyst,3,Liege of Inveracity,Suffocation
emithyst,4,L Dopa,Big Black
emithyst,5,Deadheads,Breach
emithyst,6,Kill Them All,Brainbombs
emithyst,7,Lipstick On My Dick,Brainbombs
emithyst,8,Beneath the Howling Stars - Remixed and Remastered,Cradle of Filth
emithyst,9,Metronome Arthritis,At the Drive-In
emithyst,10,The Power of Independent Trucking,Big Black
allyson-,1,Winter in LA,Japanese Breakfast
allyson-,2,Men in Bars,Japanese Breakfast
allyson-,3,Picture Window,Japanese Breakfast
allyson-,4,Creep - Acoustic,Radiohead
allyson-,5,Float,Eleri Ward
allyson-,6,Here is Someone,Japanese Breakfast
allyson-,7,Honey Water,Japanese Breakfast
allyson-,8,Pain,King Princess
allyson-,9,･－･･ ･ － ･･ － －－･ －－－,･－･ ･－ ･･･ ･ －･･
allyson-,10,Salt,Alex G
moonexcess,1,Guilty Conscience,Kneecap
moonexcess,2,Holiday,Dizzee Rascal
moonexcess,3,Gz and Hustlas,Snoop Dogg
moonexcess,4,"Get Me Away from Here, I'm Dying",Belle and Sebastian
moonexcess,5,Bonkers,Dizzee Rascal
moonexcess,6,Slow Hands,Interpol
moonexcess,7,Addicted to Love,Robert Palmer
moonexcess,8,exile (feat. Bon Iver),Taylor Swift
moonexcess,9,Breakeven,The Script
TransRights,1,GO OUTSIDE,CALI CARTIER
TransRights,2,The Center’s Falling Out,Poppy
TransRights,3,they’re all around us,Poppy
TransRights,4,Kangaroo,Remi Wolf
TransRights,5,Motorcycle,Remi Wolf
TransRights,6,Wave,Remi Wolf
TransRights,7,hand crushed by a mallet,100 gecs
TransRights,8,Belong,CALI CARTIER
TransRights,9,CANT BLAME YA,CALI CARTIER
TransRights,10,city,CALI CARTIER
spdrmia,1,Behold! A Pale Horse,DeVon Hendryx
spdrmia,2,M.U.G.E.N,Devon Hendryx
spdrmia,3,Ballad of A Poor Man,Devon Hendryx
spdrmia,4,Fucking Your Girl,Devon Hendryx
spdrmia,5,God Bless My Homegirls,DeVon Hendryx
spdrmia,6,HBK,DeVon Hendryx
spdrmia,7,Heart Emoji,Devon Hendryx
spdrmia,8,Missing image file.,Devon Hendryx
spdrmia,9,Porn For Percussion,DeVon Hendryx
spdrmia,10,Untitled,Devon Hendryx
Quackd78,1,Life on Mars? - 2015 Remaster,David Bowie
Quackd78,2,Changes - 2015 Remaster,David Bowie
Quackd78,3,Roman Candle,Elliott Smith
Quackd78,4,2024,Playboi Carti
Quackd78,5,Words 2 My Firstborn,2Pac
Quackd78,6,gloria (with SZA),Kendrick Lamar
Quackd78,7,The Times They Are a-Changin',Bob Dylan
Quackd78,8,Woman - Remastered 2010,John Lennon
Quackd78,9,Lifestyle,Rich Gang
Quackd78,10,Push Ups,Drake
ppluver25,1,Sleepyhead,Passion Pit
ppluver25,2,Mississippi,Bob Dylan
ppluver25,3,Better Man,Leon Bridges
ppluver25,4,(It's Only Your) Imagination,Bobbie Gentry
ppluver25,5,Hole In the Ground,Superheaven
ppluver25,6,Belinda Says,Alvvays
ppluver25,7,Pharmacist,Alvvays
ppluver25,8,Velveteen,Alvvays
ppluver25,9,Very Online Guy,Alvvays
ppluver25,10,2 x 2,Bob Dylan
simbachk,1,愛♡スクリ～ム！,Aiscream
simbachk,2,Still Jorkin',WORM ALERT
simbachk,3,LEMON MELON COOKIE,Tak
simbachk,4,Vår verkliga bur,Totalt Jävla Mörker
simbachk,5,Night Path,A Tergo Lupi
simbachk,6,Cryin' All Night,Airplay
simbachk,7,2005,South Arcade
simbachk,8,Nepo Baby,South Arcade
simbachk,9,Nothin' You Can Do About It,Airplay
simbachk,10,Affection - Sped Up,Juno
fabian_stang,1,undressed,sombr
fabian_stang,2,DEAD MAN WALKING.,Mon RovÎa
fabian_stang,3,Basic Being Basic,Djo
fabian_stang,5,You Killed The Music,Debbii Dawson
fabian_stang,6,Crazy Stupid Love,Emei
fabian_stang,7,I’ve seen ur ex,flowerovlove
fabian_stang,8,that’s so true,Gracie Abrams
fabian_stang,9,Friskis,Kjartan Lauritzen
fabian_stang,10,All I Ever Asked (with sombr),Rachel Chinouriri
HenrikArby,1,The Ignoramus of Love,Destroyer
HenrikArby,2,Dan's Boogie,Destroyer
HenrikArby,3,The Same Thing as Nothing at All,Destroyer
HenrikArby,4,Cataract Time,Destroyer
HenrikArby,5,I Materialize,Destroyer
HenrikArby,6,Sun Meet Snow,Destroyer
HenrikArby,7,Hydroplaning Off the Edge of the World,Destroyer
HenrikArby,8,Travel Light,Destroyer
HenrikArby,9,Bangkok,Destroyer
HenrikArby,10,It Takes a Thief,Destroyer
sanderkarls1,1,Welcome to My Island - George Daniel & Charli XCX Remix,Caroline Polachek
sanderkarls1,2,Abcdefg,ROSALÍA
sanderkarls1,3,BIZCOCHITO,ROSALÍA
sanderkarls1,4,BULERÍAS,ROSALÍA
sanderkarls1,5,CANDY,ROSALÍA
sanderkarls1,6,CHICKEN TERIYAKI,ROSALÍA
sanderkarls1,7,CUUUUuuuuuute,ROSALÍA
sanderkarls1,8,DELIRIO DE GRANDEZA,ROSALÍA
sanderkarls1,9,DIABLO,ROSALÍA
sanderkarls1,10,G3 N15,ROSALÍA
TheRealSlamJoy,1,"Dexion (from ""LAZARUS"" Soundtrack)",Floating Points
TheRealSlamJoy,2,We Do Parties,Deerhoof
TheRealSlamJoy,3,Invisible,JABBERLOOP
TheRealSlamJoy,4,Red Ocean,JABBERLOOP
TheRealSlamJoy,5,TAKACHIHO -Dance of the Gods,JABBERLOOP
TheRealSlamJoy,6,Your Sniffer Dogs Are Shite,Kneecap
TheRealSlamJoy,7,It Will Get Real (live),KNOWER
TheRealSlamJoy,8,Overtime (Live Band sesh),KNOWER
TheRealSlamJoy,9,"Epic, Pt. 1",Anaïs Mitchell
TheRealSlamJoy,10,"Epic, Pt. 2",Anaïs Mitchell
edduno128,1,Green Typewriters,The Olivia Tremor Control
edduno128,2,Today I Lost A Tooth,The Olivia Tremor Control
edduno128,3,Define a Transparent Dream,The Olivia Tremor Control
edduno128,4,Frosted Ambassador,The Olivia Tremor Control
edduno128,5,Jumping Fences,The Olivia Tremor Control
edduno128,6,A Sunshine Fix,The Olivia Tremor Control
edduno128,7,California Demise Pt. 1,The Olivia Tremor Control
edduno128,8,California Demise Pt. 2,The Olivia Tremor Control
edduno128,9,Can You Come Down With Us?,The Olivia Tremor Control
edduno128,10,Fireplace,The Olivia Tremor Control
goawaynixty,1,Someday,The Strokes
goawaynixty,2,23,Blonde Redhead
goawaynixty,3,Heathen,Deafheaven
goawaynixty,4,Magnolia,Deafheaven
goawaynixty,5,"When Talking Fails, It's Time for Violence!",Wormrot
goawaynixty,6,Amethyst,Deafheaven
goawaynixty,7,The Garden Route,Deafheaven
goawaynixty,8,Incidental I,Deafheaven
goawaynixty,9,Incidental III (feat. Paul Banks),Deafheaven
goawaynixty,10,Revelator,Deafheaven
Billy-Shakes,1,Never Expected,nowaah the flood
Billy-Shakes,2,Misery,Billy Woods
Billy-Shakes,3,Do You Remember,Bronze Nazareth
Billy-Shakes,4,Picture Window,Japanese Breakfast
Billy-Shakes,5,Clean Heart,Perfume Genius
Billy-Shakes,6,A Good Man Is Hard to Find,Premrock
Billy-Shakes,7,Angel's Share,Premrock
Billy-Shakes,8,California Sober,Premrock
Billy-Shakes,9,Flight Risk,Premrock
Billy-Shakes,10,Plunder,Premrock
hildekbakken,1,Faces - Prod. by Roberto Ferrante - 2020 Remaster,Clio
hildekbakken,2,Amore Disperato - 2004 Remaster,Nada
hildekbakken,3,Hoping You See Me (Hoping You Don't Too),Outer Surface
hildekbakken,4,Tides - Josh Ludlow Remix,Thandii
hildekbakken,5,Message to Pretty,The Rising Storm
hildekbakken,6,Boogie Oogie Oogie,A Taste Of Honey
hildekbakken,7,Planted a Thought,Arthur Russell
hildekbakken,8,Vienna,Billy Joel
hildekbakken,9,Il Cielo in Una Stanza,Gino Paoli
hildekbakken,10,Adore You,Harry Styles
Godkatta,1,Kodachrome,Paul Simon
Godkatta,2,MILLION DOLLAR BABY,Tommy Richman
Godkatta,3,Biological Speculation,Funkadelic
Godkatta,4,Sweetheart from Venezuela,Harry Belafonte
Godkatta,5,ENTROPIA,L'Impératrice
Godkatta,6,Fou,L'Impératrice
Godkatta,7,Sonate Pacifique,L'Impératrice
Godkatta,8,All My Friends,LCD Soundsystem
Godkatta,9,"New York, I Love You But You're Bringing Me Down",LCD Soundsystem
Godkatta,10,North American Scum,LCD Soundsystem
arabmurda,1,All I Need,Maribou State
arabmurda,2,Candy,Mk.gee
arabmurda,3,desire machine,Spirit Blue
arabmurda,4,Debold - Mk.gee Remix V7,Vegyn
arabmurda,5,La femme d'argent,Air
arabmurda,6,Avril 14th,Aphex Twin
arabmurda,7,1991,Azealia Banks
arabmurda,8,212 (feat. Lazy Jay),Azealia Banks
arabmurda,9,BBD,Azealia Banks
arabmurda,10,Chasing Time,Azealia Banks
mar10neeee,1,Dunes of Djoser,Arc De Soleil
mar10neeee,2,Sunchaser,Arc De Soleil
mar10neeee,3,Nenuphar,Polo & Pan
mar10neeee,4,Slowly,Susanne Sundfør
mar10neeee,5,Atomic sparks,Highasakite
mar10neeee,6,Lifting You,Jungle
mar10neeee,7,Disco Nap,Polo & Pan
mar10neeee,8,Petite Etoile,Polo & Pan
mar10neeee,9,The Mirror,Polo & Pan
mar10neeee,10,Tyrs Vals (feat. Arif Murakami & Siyabång),TYR
Friisbe,1,7 Minutes in Hell,Chrissy Costanza
Friisbe,2,Final Nail (with Charlotte Sands),Taylor Acorn
Friisbe,3,Had Enough,Mouth Culture
Friisbe,4,My House - feat. Courtney LaPlante,PVRIS
Friisbe,5,NOSE BLEED,Stand Atlantic
Friisbe,6,Give,You Me at Six
Friisbe,7,For altid,Medina
Friisbe,8,Hell You Call a Dream,The Warning
Friisbe,9,Looking for Heaven,Tonight Alive
Friisbe,10,For Evigt,Volbeat
MidasUgoSmith,1,"Lawdy, Miss Clawdy",Elvis Presley
MidasUgoSmith,2,"Shake, Rattle and Roll",Elvis Presley
MidasUgoSmith,3,AAA,FLO
MidasUgoSmith,4,Bending My Rules,FLO
MidasUgoSmith,5,Bending My Rules (feat. DIXSON),FLO
MidasUgoSmith,6,Bending My Rules (Vevo Live),FLO
MidasUgoSmith,7,Caught Up,FLO
MidasUgoSmith,8,Check,FLO
MidasUgoSmith,9,Get It Till I’m Gone,FLO
MidasUgoSmith,10,How Does It Feel?,FLO
DriveCliff,1,You and I,Caribou
DriveCliff,2,[untitled],Hood
DriveCliff,3,All My Happiness Is Gone,Purple Mountains
DriveCliff,4,Borderland,Secret Chiefs 3
DriveCliff,5,Moonbeams,The For Carnation
DriveCliff,6,Salty Ocean,Trevor Sloan
DriveCliff,7,Welcome to The World.,三谷朋世
DriveCliff,8,Silent Sorrow,大山 曜
DriveCliff,9,SHAPESHIFT,神保伸太郎
DriveCliff,10,Vidage,1000mods
zilyana,1,Real Luv,Qendresa
zilyana,2,MUTT (feat. Chris Brown) [CB REMIX],Leon Thomas
zilyana,3,BLOOM,Doechii
zilyana,4,SEARCHING,Isaiah falls
zilyana,5,Jan 14th,Larry June
zilyana,6,Gimme That Bounce,Mau P
zilyana,7,How to Impress God,Saba
zilyana,8,CAME FOR,Elujay
zilyana,9,Woods,Mac Miller
zilyana,10,OLYMPIAN,Playboi Carti
twixxyxd,1,Perfect Circle / God Speed,Mac Miller
twixxyxd,2,Set the Mood,Mike
twixxyxd,3,Shine On You Crazy Diamond (Pts. 1-5),Pink Floyd
twixxyxd,4,N 2 Gether Now,Limp Bizkit
twixxyxd,5,2024,Playboi Carti
twixxyxd,6,The Spins,Mac Miller
twixxyxd,7,"The Killing Season (feat. Kanye West, Consequence & Talib Kweli)",A Tribe Called Quest
twixxyxd,8,The Way,Ariana Grande
twixxyxd,9,Still Not a Player (feat. Joe) - Radio Version,Big Pun
twixxyxd,10,Movin' Out (Anthony's Song),Billy Joel
benf1nn,1,Sketches of Winkle,Ween
benf1nn,2,I Don't Want It,Ween
benf1nn,3,Love Takes Miles,Cameron Winter
benf1nn,4,NYC,Interpol
benf1nn,5,Untitled,Interpol
benf1nn,6,The Great Curve - 2005 Remaster,Talking Heads
benf1nn,7,Spinal Meningitis (Got Me Down),Ween
benf1nn,8,Roman Holiday,Fontaines D.C.
benf1nn,9,Flimsier,King Krule
benf1nn,10,Are You Looking Up,Mk.gee
MarnoBando,1,Let's Kick His Ass!,Father
MarnoBando,2,Fade Away,Gaelle
MarnoBando,3,bellyache,Billie Eilish
MarnoBando,4,Nowadayz,Jaylib
MarnoBando,5,Ayo Technology,50 Cent
MarnoBando,6,17,Dean Blunt
MarnoBando,7,So Real,Jeff Buckley
MarnoBando,8,Re-Arranged,Limp Bizkit
MarnoBando,9,Aruarian Dance,Nujabes
MarnoBando,10,Creme's Interlude,pink siifu
guusgvd,1,Absent,Gaerea
guusgvd,2,Catharsis,Gaerea
guusgvd,3,Cycle of Decay,Gaerea
guusgvd,4,Extension to Nothingness,Gaerea
guusgvd,5,Lifeless Immortality,Gaerea
guusgvd,6,Svn,Gaerea
guusgvd,7,Whispers,Gaerea
guusgvd,8,"(Don't Worry) If There Is A Hell Below, We're All Going To Go",Curtis Mayfield
guusgvd,9,Eddie You Should Know Better,Curtis Mayfield
guusgvd,10,Freddie's Dead,Curtis Mayfield
Vilkonian,1,Tudo,Liniker
Vilkonian,2,Caju,Liniker
Vilkonian,3,Que Tal,Marina Sena
Vilkonian,4,Pensamentos Intrusivos,Ebony
