username,track_name,artist,rank,playcount
Docktorsex,Burning Lives,Battle Ram,5,2
Docktorsex,Smash The Gates,Battle Ram,6,2
Docktorsex,A Choice Of Graves,Destiny's End,7,2
Docktorsex,A Passing Phase,Destiny's End,8,2
Docktorsex,"First You Dream, Then You Die",Destiny's End,9,2
Docktorsex,From Dust To Life,Destiny's End,10,2
Coblynau,Honour and Blood,Tank,1,9
Coblynau,Fecal Parturition,Grand Belial's Key,2,3
Coblynau,Hjärtlös stad,Jonah Quizz,3,3
Coblynau,Judas,Lady Gaga,4,3
Coblynau,Black Fire,Sabbat,5,3
Coblynau,Amazone,Sortilège,6,3
Coblynau,Bourreau,Sortilège,7,3
Coblynau,Gladiateur,Sortilège,8,3
Coblynau,Progéniture,Sortilège,9,3
Coblynau,Sortilège,Sortilège,10,3
sulkybabyy,Lying from You,Linkin Park,1,6
sulkybabyy,Pine,Basement,2,5
sulkybabyy,She's in Parties,Bauhaus,3,3
sulkybabyy,The Passion of Lovers,Bauhaus,4,3
sulkybabyy,Hyper Vigilance,Drain,5,3
sulkybabyy,Downward,Extortion,6,3
sulkybabyy,Waiting Room,Fugazi,7,3
sulkybabyy,Last Goodbye,Jeff Buckley,8,3
sulkybabyy,Faget,Korn,9,3
sulkybabyy,MG1,Machine Girl,10,3
Abhartach,Not One Truth,Hatebreed,1,3
Abhartach,Puritan,Hatebreed,2,2
Abhartach,Severed,Hatebreed,3,2
Abhartach,Smash Your Enemies,Hatebreed,4,2
Abhartach,Ruthless Inhumanity,Internal Bleeding,5,2
Abhartach,Carnal Pleasure Of Abnormal Derengement,Abnormal Inhumane,6,1
Abhartach,Creatin Of Abysmal Authority,Abnormal Inhumane,7,1
Abhartach,Defiance of Species,Abnormal Inhumane,8,1
Abhartach,Final Chapter Of Inhumanity (Instrumental),Abnormal Inhumane,9,1
Abhartach,Humanization Mechanized,Abnormal Inhumane,10,1
batbatbatbatbat,Kids with Guns,Gorillaz,1,8
batbatbatbatbat,Nurses Whispering Verses,Cardiacs,2,5
batbatbatbatbat,Song 2,Blur,3,4
batbatbatbatbat,Demon Days,Gorillaz,4,4
batbatbatbatbat,Dirty Harry,Gorillaz,5,4
batbatbatbatbat,Every Planet We Reach Is Dead,Gorillaz,6,4
batbatbatbatbat,Intro,Gorillaz,7,4
batbatbatbatbat,Last Living Souls,Gorillaz,8,4
batbatbatbatbat,O Green World,Gorillaz,9,4
batbatbatbatbat,The Sky Moves Sideways Phase 1,Porcupine Tree,10,4
NewClearAge,NecroSemen,Teitanblood,1,4
NewClearAge,Eye to Eye at Armageddon,Abigor,2,3
NewClearAge,In Sin,Abigor,3,3
NewClearAge,My Soft Vision in Blood,Abigor,4,3
NewClearAge,Universe of Black Divine,Abigor,5,3
NewClearAge,Addicted,Deathpile,6,3
NewClearAge,All You'll Ever Get,Deathpile,7,3
NewClearAge,Genesis,Deathpile,8,3
NewClearAge,Kenworth,Deathpile,9,3
NewClearAge,Known Victims,Deathpile,10,3
TheWatcher777,The Monsters Within,Valve Studio Orchestra,1,7
TheWatcher777,Horde Theme,Valve Studio Orchestra,2,5
TheWatcher777,Skin On Our Teeth,Valve Studio Orchestra,3,4
TheWatcher777,Inkwell Hell,Kristofer Maddigan,4,3
TheWatcher777,Main Menu Theme,Valve Studio Orchestra,5,3
TheWatcher777,Banned From The Roxy,Crass,6,2
TheWatcher777,herm 09,Dave Phillips,7,2
TheWatcher777,The Hook And The Wire,Dog Faced Hermans,8,2
TheWatcher777,La paloma adieu,Mireille Mathieu,9,2
TheWatcher777,Crash Course,Valve Studio Orchestra,10,2
jordanlr7,Whiplash,aespa,1,12
jordanlr7,Drama,aespa,2,10
jordanlr7,Lucid Dream,aespa,3,10
jordanlr7,UP - KARINA Solo,aespa,4,8
jordanlr7,BEBE,STAYC,5,8
jordanlr7,Thirsty,aespa,6,5
jordanlr7,Armageddon,aespa,7,4
jordanlr7,반짝반짝,Girl's Day,8,4
jordanlr7,like JENNIE,Jennie,9,4
jordanlr7,Ash,LE SSERAFIM,10,4
plug__,Who Killed Ra(H)ul?,D.I.Y Disruption,1,4
plug__,Effing Revolution,D.I.Y Disruption,2,2
plug__,Lilac,Katatonia,3,2
plug__,Windowpane,Opeth,4,2
plug__,The Outsider,A Perfect Circle,5,1
plug__,The Blue,Acid Bath,6,1
plug__,Attitude,Bad Brains,7,1
plug__,Don't Need It,Bad Brains,8,1
plug__,Sailin' On,Bad Brains,9,1
plug__,Mirror Reaper,Bell Witch,10,1
COUNT_FAGULA,Flashing Lights,Kanye West,1,5
COUNT_FAGULA,Berketex Bride,Crass,2,4
COUNT_FAGULA,Call to power,Triceratops,3,4
COUNT_FAGULA,The Game,Wiley,4,3
COUNT_FAGULA,Ayo Technology,50 Cent,5,2
COUNT_FAGULA,Stalker,Aphrodite,6,2
COUNT_FAGULA,Lollipop (Candyman),Aqua,7,2
COUNT_FAGULA,Oh (feat. Ludacris),Ciara,8,2
COUNT_FAGULA,"I Need a Girl (Pt. Two) [feat. Ginuwine, Loon, Mario Winans & Tammy Ruggieri]",Diddy,9,2
COUNT_FAGULA,Last Night (feat. Keyshia Cole),Diddy,10,2
Gesundrian,Cargo 200,Gridlink,1,3
Gesundrian,Flatworlder,Gridlink,2,3
Gesundrian,I Accept Your Last Wish,Gridlink,3,3
Gesundrian,The Last Red Shoulder,Gridlink,4,3
Gesundrian,The Sound of Your Smashed Head,Fuck the Facts,5,2
Gesundrian,Dar al-Harb,Gridlink,6,2
Gesundrian,Deliverables,Gridlink,7,2
Gesundrian,"Embers, Blood And Treasure",Gridlink,8,2
Gesundrian,Hearts,Gridlink,9,2
Gesundrian,Orphan,Gridlink,10,2
Makeliii,BABYS IN A THUNDERCLOUD,Godspeed You! Black Emperor,1,4
Makeliii,SUN IS A HOLE SUN IS VAPORS,Godspeed You! Black Emperor,2,4
Makeliii,Doberman,Deafheaven,3,3
Makeliii,Incidental I,Deafheaven,4,3
Makeliii,Magnolia,Deafheaven,5,3
Makeliii,RAINDROPS CAST IN LEAD,Godspeed You! Black Emperor,6,3
Makeliii,Falling Snow,Agalloch,7,2
Makeliii,The Message [Tablet I],Blood Incantation,8,2
Makeliii,The Message [Tablet II],Blood Incantation,9,2
Makeliii,The Message [Tablet III],Blood Incantation,10,2
irrelevantedge,Sombre,NervePitch,1,8
irrelevantedge,Dear Agony,Breaking Benjamin,2,7
irrelevantedge,Nutshell,Alice in Chains,3,6
irrelevantedge,Supreme Genital Goddess,Cock and Ball Torture,4,3
irrelevantedge,A Place for My Head,Linkin Park,5,3
irrelevantedge,From the Inside,Linkin Park,6,3
irrelevantedge,XX.03.02,Sublime Cadaveric Decomposition,7,3
irrelevantedge,Breathe,Yeat,8,3
irrelevantedge,Cutting The Flesh... And Fucking The Wound - Demo,Abbacinate,9,2
irrelevantedge,Make It Wicked,Abbacinate,10,2
apollygon,"Suburbia Overture / Greetings from Mary Bell Township! / (Vampire) Culture / Love Me, Normally",Will Wood,1,8
apollygon,homeswitcher,Jane Remover,2,7
apollygon,"2econd 2ight 2eer (that was fun, goodbye.)",Will Wood,3,6
apollygon,Constellation Cradle,Vylet Pony,4,4
apollygon,I / Me / Myself,Will Wood,5,4
apollygon,Insect Hoofs On Lassie,Cardiacs,6,3
apollygon,On GP,Death Grips,7,3
apollygon,NISSAN ALTIMA,Doechii,8,3
apollygon,Untouched,The Veronicas,9,3
apollygon,The Colossus,Vylet Pony,10,3
Levuure,Beneath Age's Frayed Lines,Harlot's Nest,1,8
Levuure,As The Evening Falls,Harlot's Nest,2,7
Levuure,From Hateful Visions,Judas Iscariot,3,6
Levuure,Battles And Victories,Fellwinter,4,5
Levuure,... Our Sons Shall Rule the Empire of the Sea,Judas Iscariot,5,5
Levuure,Prodigious Strength,Blutschwur,6,4
Levuure,Spiritual Rebellion,Blutschwur,7,4
Levuure,Kaksi Kirkkoa,Circle of Ouroborus,8,4
Levuure,"Depressive, Suicidal, Bloodthirsty, Murderous",Fellwinter,9,4
Levuure,Hatred And Annihilation,Fellwinter,10,4
Recueillement,Archaic Invincibility,Arghoslent,1,1
Recueillement,Heirs to Perdition,Arghoslent,2,1
Recueillement,Hereditary Taint,Arghoslent,3,1
Recueillement,Incorrigible Bigotry,Arghoslent,4,1
Recueillement,Quelling the Simian Surge,Arghoslent,5,1
Recueillement,The Purging Fires Of War,Arghoslent,6,1
Recueillement,A Fine Day to Die,Bathory,7,1
Recueillement,Blood Fire Death,Bathory,8,1
Recueillement,Dies Irae,Bathory,9,1
Recueillement,For All Those Who Died,Bathory,10,1
Krakhuul,A Crack in a Cursed Mirror,Mortem,1,9
Krakhuul,Angel of Apostasy,Mortem,2,9
Krakhuul,Deinós Nekrómantis / Satanachist (Venom Cover),Mortem,3,9
Krakhuul,Horror of the Unliving,Mortem,4,9
Krakhuul,Liquefield Blood of the Saints,Mortem,5,9
Krakhuul,Possessor of Lost Souls,Mortem,6,9
Krakhuul,The Pain of Being Dead,Mortem,7,9
Krakhuul,Within the Woods,Mortem,8,9
Krakhuul,Breaking the Barriers of Hope,Ancient Death,9,6
Krakhuul,Breathe - Transcend (Into the Glowing Streams of Forever),Ancient Death,10,6
Expierce,Solution Cairo,Chicosci,1,21
Expierce,Glass is Broken,Chicosci,2,17
Expierce,Rolento,Chicosci,3,14
Expierce,quail,Chicosci,4,13
Expierce,Paris,Chicosci,5,10
Expierce,Anything for Two,Chicosci,6,9
Expierce,A Habit of Rest Brings Nothing,Chicosci,7,8
Expierce,Colonized,Chicosci,8,8
Expierce,Drift / The Ugly Side Of Things,Chicosci,9,8
Expierce,The  Sound And Taste Of Tears Falling Upon Your Chest,Chicosci,10,8
SerialGriller,17 Day,Paul Chain Violet Theatre,1,3
SerialGriller,Armageddon,Paul Chain Violet Theatre,2,3
SerialGriller,Occultism,Paul Chain Violet Theatre,3,3
SerialGriller,Voyage To Hell,Paul Chain Violet Theatre,4,3
SerialGriller,Lake Without Water,Paul Chain,5,2
SerialGriller,Living Today,Paul Chain,6,2
SerialGriller,Reality,Paul Chain,7,2
SerialGriller,Roses Of Winter,Paul Chain,8,2
SerialGriller,Sand Glass,Paul Chain,9,2
SerialGriller,Sepulchral Life,Paul Chain,10,2
ElysiumRTL57,Steal Away - Remastered,Robbie Dupree,1,9
ElysiumRTL57,Sexy Boy (Shawn Michaels),WWE,2,5
ElysiumRTL57,She's Gone,Hall & Oates,3,4
ElysiumRTL57,Reelin' In The Years,Steely Dan,4,4
ElysiumRTL57,Hook,Blues Traveler,5,3
ElysiumRTL57,Efter Obduktionen,Undergang,6,3
ElysiumRTL57,Digested Desire,200 Stab Wounds,7,2
ElysiumRTL57,Maggot Casket,200 Stab Wounds,8,2
ElysiumRTL57,Masters of Morbidity,200 Stab Wounds,9,2
ElysiumRTL57,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",Aerosmith,10,2
swaggerman223,Untitled Number Two,Jeromes Dream,1,6
swaggerman223,Money Spread,Ken Carson,2,4
swaggerman223,Magie Et Verites,Akitsa,3,3
swaggerman223,Silence,Akitsa,4,3
swaggerman223,Lost,Crim3s,5,3
swaggerman223,Pansy,Crim3s,6,3
swaggerman223,I Want to Go to Hell,Hocico,7,3
swaggerman223,Virus,Iron Lung,8,3
swaggerman223,Dévoilé,Akitsa,9,2
swaggerman223,Le feu de l'abîme,Akitsa,10,2
Enter_RM,O Bone Jesu,The Cathedral Singers,1,30
Enter_RM,Sacred Heart,Ola Gjeilo,2,16
Enter_RM,Dancing in the Dark,Bruce Springsteen,3,14
Enter_RM,Take Me Home Tonight,Eddie Money,4,7
Enter_RM,Hello Darlin',Conway Twitty,5,6
Enter_RM,Brown Eyed Girl,Van Morrison,6,6
Enter_RM,Earth,平沢進,7,6
Enter_RM,Someday I'll Get It,Alek Olsen,8,5
Enter_RM,Don't Stop Believin' (2022 Remaster),Journey,9,5
Enter_RM,Look on Down From the Bridge,Mazzy Star,10,5
kadets_,Home by the Sea,Genesis,1,41
kadets_,Careless Whisper,Seether,2,27
kadets_,One Day,Matisyahu,3,4
kadets_,Think I'm In Love,Eddie Money,4,3
kadets_,Sweet Child o' Mine,Guns N' Roses,5,3
kadets_,Disparate Youth,Santigold,6,3
kadets_,The Promise,When In Rome,7,3
kadets_,DRUGS/HOES/MONEY/ETC.,$uicideboy$,8,2
kadets_,It's a Long Way to the Top (If You Wanna Rock 'N' Roll),AC/DC,9,2
kadets_,Sweet Emotion,Aerosmith,10,2
chokondeez,What Was That,Lorde,1,4
chokondeez,Ta Reine,Angèle,2,3
chokondeez,cellophane,FKA twigs,3,3
chokondeez,Girl Feels Good,FKA twigs,4,2
chokondeez,Disease - The Poison Live,Lady Gaga,5,2
chokondeez,"les filles, les meufs",Marguerite,6,2
chokondeez,Zhurek - Isko Alvarez remix,Adam,7,1
chokondeez,symbol,Adrianne Lenker,8,1
chokondeez,Spring,Angel Olsen,9,1
chokondeez,Paloma,Angélica Garcia,10,1
type-slowly,Fairlies,Grian Chatten,1,3
type-slowly,Either Side,Merival,2,3
type-slowly,Bulwark,NON ULTRAS,3,3
type-slowly,Free Motion,Stucco,4,3
type-slowly,Rebuilt,Stucco,5,3
type-slowly,Dear Rachel,Thanks For Coming,6,3
type-slowly,Delusions of Grandeur,Thanks For Coming,7,3
type-slowly,Hard Drive,Thanks For Coming,8,3
type-slowly,In My Pockets,Thanks For Coming,9,3
type-slowly,Lehigh (I Take Back What I Said about Florida),Thanks For Coming,10,3
Grapehead8,The Teacher - Revisited,Fergus McCreadie,1,10
Grapehead8,Whatcha See Is Whatcha Get,The Dramatics,2,10
Grapehead8,Grieve Not the Spirit,Air,3,9
Grapehead8,Everyone's In Love With You,David Byrne,4,8
Grapehead8,That’s the Price of Loving Me,Dean Wareham,5,8
Grapehead8,90% of Me Is You,Gwen McCrae,6,8
Grapehead8,"Baby, This Love I Have",Minnie Riperton,7,8
Grapehead8,When It Comes Down To It,Minnie Riperton,8,8
Grapehead8,Love Me Not,Ravyn Lenae,9,8
Grapehead8,Soldier,Richard Dawson,10,8
InformTheCube,Sex (Pussyface),The Teardrop Explodes,1,4
InformTheCube,Liberation,Chumbawamba,2,3
InformTheCube,Dragonaut,Sleep,3,3
InformTheCube,The Druid,Sleep,4,3
InformTheCube,Count To Ten And Run For Cover,The Teardrop Explodes,5,3
InformTheCube,Metranil Vavin,The Teardrop Explodes,6,3
InformTheCube,Not My Only Friend,The Teardrop Explodes,7,3
InformTheCube,Ouch Monkeys,The Teardrop Explodes,8,3
InformTheCube,Serious Danger,The Teardrop Explodes,9,3
InformTheCube,The Challenger,The Teardrop Explodes,10,3
diadosfinados,Interstellar Flight Theme,AUX 88,1,5
diadosfinados,The Bata Repertoire for Egungun in Pobè: Ako,"Bata ensemble of Pobè, Benin",2,2
diadosfinados,Giant Steps - 2020 Remaster,John Coltrane,3,2
diadosfinados,Cosmic People (feat. CLAIRE),Joshua Harrison,4,2
diadosfinados,Hagia Triada,X-103,5,2
diadosfinados,Introduction,X-103,6,2
diadosfinados,Electronic Robots,AUX 88,7,1
diadosfinados,Parallel Universe Kelyn McKnight (Vocal),AUX 88,8,1
diadosfinados,Detroit Non Stop,aux88,9,1
diadosfinados,Dont Bite My Beats,aux88,10,1
NationalEmpire,Because You Asked,Bambara,1,3
NationalEmpire,Dive Shrine,Bambara,2,3
NationalEmpire,Elena's Dream,Bambara,3,3
NationalEmpire,Face of Love,Bambara,4,3
NationalEmpire,Hiss,Bambara,5,3
NationalEmpire,Holy Bones,Bambara,6,3
NationalEmpire,Letters From Sing Sing,Bambara,7,3
NationalEmpire,Loretta,Bambara,8,3
NationalEmpire,Pray To Me,Bambara,9,3
NationalEmpire,Smoke,Bambara,10,3
Z11_10_MIP,F2F,SZA,1,4
Z11_10_MIP,tv off (feat. Lefty Gunplay),Kendrick Lamar,2,3
Z11_10_MIP,wacced out murals,Kendrick Lamar,3,3
Z11_10_MIP,LIGHTBULB CITY,BBY GOYARD,4,2
Z11_10_MIP,Kiss Me More (feat. SZA),Doja Cat,5,2
Z11_10_MIP,Like That,Future,6,2
Z11_10_MIP,All the Stars (with SZA),Kendrick Lamar,7,2
Z11_10_MIP,Alright,Kendrick Lamar,8,2
Z11_10_MIP,Count Me Out,Kendrick Lamar,9,2
Z11_10_MIP,DNA.,Kendrick Lamar,10,2
axyvq,False Advertising,Bright Eyes,1,4
axyvq,Thiago Silva,Dave,2,4
axyvq,June on the West Coast,Bright Eyes,3,3
axyvq,Old Soul Song (For the New World Order),Bright Eyes,4,3
axyvq,The Difference in the Shades,Bright Eyes,5,3
axyvq,Train Under Water,Bright Eyes,6,3
axyvq,Sleep Spent,Death Cab for Cutie,7,3
axyvq,Bottle Up and Explode!,Elliott Smith,8,3
axyvq,Pretty (Ugly Before),Elliott Smith,9,3
axyvq,Werewolf,Fiona Apple,10,3
Johnnykess20,Neon Nuptials,Goldie Boutilier,1,13
Johnnykess20,GORO,Westside Gunn,2,13
Johnnykess20,Pulp Jam (feat. Mamii),Cruza,3,9
Johnnykess20,Official Girl (feat. Lil' Wayne),Cassie,4,7
Johnnykess20,The Kill,Maggie Rogers,5,6
Johnnykess20,DAVEY BOY SMITH,Westside Gunn,6,6
Johnnykess20,EGYPT,Westside Gunn,7,6
Johnnykess20,Juna,Clairo,8,5
Johnnykess20,If Now Was Then,Maggie Rogers,9,5
Johnnykess20,Arc de Triomphe,Aminé,10,4
richard_holland,Soluços,Jards Macalé,1,4
richard_holland,O Crime,Jards Macalé,2,3
richard_holland,Bad Girl,Shirley Collins & Davy Graham,3,3
richard_holland,Color Humano,Almendra,4,2
richard_holland,Pelas Sombras,Arthur Verocai,5,2
richard_holland,Rosemary Lane,Bert Jansch,6,2
richard_holland,For You,Big Star,7,2
richard_holland,It's Too Late,Carole King,8,2
richard_holland,Quicksand,David Bowie,9,2
richard_holland,Song for Bob Dylan,David Bowie,10,2
cperring,Parent Cringe :30,Chase Family Banking,1,17
cperring,30,Chase for Business® with All Nation Restoration | Radio,2,16
cperring,Tilt,Emma Pattee,3,11
cperring,The Collection,Peel Acres,4,9
cperring,The People's Party with AFRODEUTSCHE,lau.ra takes on the Unmixable challenge,5,8
cperring,The Secret Adversary,Agatha Christie,6,6
cperring,Craig Charles,An uplifting mix of music and chat featuring Harlan Coben,7,6
cperring,Counting Backwards,Binnie Kirshenbaum,8,6
cperring,I Guess Time Just Makes Fools of Us All,Father John Misty,9,6
cperring,It's a Mirror,Perfume Genius,10,6
Coffecafe,Starstruck,The Auteurs,1,13
Coffecafe,Cigarra Antropofágica,Airam Capuani,2,5
Coffecafe,Jeane - 2008 Remaster,The Smiths,3,5
Coffecafe,Eu Sem Você (Por Que Te Vás),Lilian,4,4
Coffecafe,Show Girl,The Auteurs,5,4
Coffecafe,Stal,C418,6,3
Coffecafe,Moon Age,Duster,7,3
Coffecafe,Tropa dos trihard.,Esqueleteka,8,3
Coffecafe,Touch-Tone Telephone,Lemon Demon,9,3
Coffecafe,Bohemian Rhapsody - Remastered 2011,Queen,10,3
luclichasse,Die,Carissa's Wierd,1,6
luclichasse,Drunk W/ The Only Saints I Know,Carissa's Wierd,2,4
luclichasse,"The Night, Assassin's Night",Les Rallizes Dénudés,3,4
luclichasse,Hurley,Pinback,4,4
luclichasse,Loro,Pinback,5,4
luclichasse,She's A Carnival,Siouxsie and the Banshees,6,4
luclichasse,The Wait,The American Analog Set,7,4
luclichasse,Goodbye (Don’t Tell Me),"Black Country, New Road",8,3
luclichasse,Canarios,Gaspar Sanz,9,3
luclichasse,"Prelude in D Minor, BWV 999",Johann Sebastian Bach,10,3
NotRealMusic,Arc de Triomphe,Aminé,1,3
NotRealMusic,Pájaro,Pulciperla,2,3
NotRealMusic,Psychedelic Switch,Carly Rae Jepsen,3,2
NotRealMusic,Compromised Positions,Daniel Kleederman,4,2
NotRealMusic,They'll Be,Daniel Kleederman,5,2
NotRealMusic,Alter Ego,Doechii & JT,6,2
NotRealMusic,The Prophet,I Break Horses,7,2
NotRealMusic,Cha Cha Cha,Käärijä,8,2
NotRealMusic,Chicharachera,Pulciperla,9,2
NotRealMusic,Croissant,Pulciperla,10,2
PastelFigments,I Don't Smoke,Mitski,1,7
PastelFigments,Spellbound,Siouxsie and the Banshees,2,5
PastelFigments,So Dark,8485,3,3
PastelFigments,Something bad,8485,4,3
PastelFigments,Halloween,Siouxsie and the Banshees,5,3
PastelFigments,A Forest,The Cure,6,3
PastelFigments,3cheers,8485,7,2
PastelFigments,Ctrl,8485,8,2
PastelFigments,goreblog,8485,9,2
PastelFigments,hangar,8485,10,2
bhhaber0,"Piano Sonata in G-Sharp Minor Op. 19, No. 2, ""Sonata Fantasy"": 1. Andante",Alexander Scriabin,1,15
bhhaber0,I Heard You’re Married (feat. Lil Wayne),The Weeknd,2,10
bhhaber0,HOUSTONFORNICATION,Travis Scott,3,8
bhhaber0,Apart,Brandy,4,7
bhhaber0,eye/i and i/nation,Mavi,5,6
bhhaber0,self love,Mavi,6,6
bhhaber0,"Piano Sonata in G-Sharp Minor Op. 19, No. 2, ""Sonata Fantasy"": 2. Presto",Alexander Scriabin,7,5
bhhaber0,"love, of money",Mavi,8,5
bhhaber0,News Or Something,Future,9,4
bhhaber0,daylight savings,Mavi,10,4
mutantike,Frontier Psychiatrist,The Avalanches,1,2
mutantike,Kids of the Black Hole,Adolescents,2,1
mutantike,The Disco Before the Breakdown,Against Me!,3,1
mutantike,Thrash Unreal,Against Me!,4,1
mutantike,Hand in My Pocket,Alanis Morissette,5,1
mutantike,Never Meant,American Football,6,1
mutantike,Pass the Mic,Beastie Boys,7,1
mutantike,Sabotage,Beastie Boys,8,1
mutantike,Shake Your Rump,Beastie Boys,9,1
mutantike,Debra,Beck,10,1
malarkysnark,Is this feeling love?,Tommy february6,1,7
malarkysnark,Jesus Come Near,SugaRush Beat Company,2,6
malarkysnark,Too Many Fish In The Sea,The Marvelettes,3,5
malarkysnark,past life,Ariana Grande,4,4
malarkysnark,AMERICA HAS A PROBLEM,Beyoncé,5,4
malarkysnark,SugaRush,SugaRush Beat Company,6,4
malarkysnark,Pretty Girl hi!,UMI,7,4
malarkysnark,"Run, Run, Run",McKinley Dixon,8,3
malarkysnark,Let My Hair Down,Nelly Furtado,9,3
malarkysnark,Will I See You Again?,Thee Sacred Souls,10,3
silverhawk79,New Noise,Refused,1,8
silverhawk79,XXX. FEAT. U2.,Kendrick Lamar,2,4
silverhawk79,My Own Summer (Shove It),Deftones,3,3
silverhawk79,The Scientists,Hum,4,3
silverhawk79,Untitled,Interpol,5,3
silverhawk79,DNA.,Kendrick Lamar,6,3
silverhawk79,Sister Golden Hair,America,7,2
silverhawk79,Living Is a Problem Because Everything Dies,Biffy Clyro,8,2
silverhawk79,Drive,Brutus,9,2
silverhawk79,Fishermen's Tale,Cat Voltron,10,2
lucbuzz,We Begged 2 Explode,Jeff Rosenstock,1,12
lucbuzz,Christmas,Oldstar,2,4
lucbuzz,哪兒,王菲,3,4
lucbuzz,Two Legs,This is Lorelei,4,3
lucbuzz,Summer 2000,X-Cetra,5,3
lucbuzz,序,Zhou Xun,6,3
lucbuzz,分裂,王菲,7,3
lucbuzz,墮落,王菲,8,3
lucbuzz,My Boy - Twin Fantasy,Car Seat Headrest,9,2
lucbuzz,Revival,Deerhunter,10,2
TheBravesDH,Counting Sheep,Anxious,1,3
TheBravesDH,Bambi’s Theme,Anxious,2,2
TheBravesDH,Never Said,Anxious,3,2
TheBravesDH,Some Girls,Anxious,4,2
TheBravesDH,Step Into The Light,Archers of Loaf,5,2
TheBravesDH,DISSOCIATION,Backxwash,6,2
TheBravesDH,Au Revoir,Bon Iver,7,2
TheBravesDH,AWARDS SEASON,Bon Iver,8,2
TheBravesDH,Day One,Bon Iver,9,2
TheBravesDH,Everything Is Peaceful Love,Bon Iver,10,2
freav,Jackson,Cymbals Eat Guitars,1,12
freav,Warning,Cymbals Eat Guitars,2,5
freav,Aku Cemas,Subsonic Eye,3,4
freav,Cathedral,Robyn Hitchcock,4,3
freav,Here I Stand,Shira Small,5,3
freav,Lights Gleam Lonely,Shira Small,6,3
freav,Maria's Little Elbows,Sparklehorse (Official),7,3
freav,d CERO,Taichu,8,3
freav,Place Names,Cymbals Eat Guitars,9,2
freav,XR,Cymbals Eat Guitars,10,2
OsQkr,Jennifer’s Body,Ken Carson,1,5
OsQkr,Suicide Mission,Stack$,2,5
OsQkr,R.I.P. SCREW,Travis Scott,3,5
OsQkr,Girl From Mars,Ash,4,4
OsQkr,Goldfinger,Ash,5,3
OsQkr,Fighting My Demons,Ken Carson,6,3
OsQkr,Green Room,Ken Carson,7,3
OsQkr,This Time,Suede,8,3
OsQkr,Kiss Land,The Weeknd,9,3
OsQkr,CARNIVAL,¥$,10,2
venusxfurs,What Could Have Been (from the series Arcane League of Legends),Sting,1,8
venusxfurs,To Ashes and Blood (from the series Arcane League of Legends),Arcane,2,6
venusxfurs,The Line (from the series Arcane League of Legends),Arcane,3,5
venusxfurs,Ma Meilleure Ennemie (from the series Arcane League of Legends),Arcane,4,4
venusxfurs,Goodbye (from the series Arcane League of Legends),Ramsey,5,4
venusxfurs,Enemy with JID (Opening Title Version),Arcane,6,3
venusxfurs,Wasteland (from the series Arcane League of Legends),Arcane,7,3
venusxfurs,Image,Magdalena Bay,8,3
venusxfurs,Dreams Tonite,Alvvays,9,2
venusxfurs,Paint The Town Blue (from the series Arcane League of Legends),Arcane,10,2
worried_fire,Railroad Cancellation,Don Caballero,1,16
worried_fire,Last Dance,The Cure,2,3
worried_fire,The Model,Big Black,3,2
worried_fire,Guest House,Daughters,4,2
worried_fire,Ocean Song,Daughters,5,2
worried_fire,Decades - 2020 Digital Master,Joy Division,6,2
worried_fire,Isolation - 2007 Remaster,Joy Division,7,2
worried_fire,The Eternal - 2020 Digital Master,Joy Division,8,2
worried_fire,Leave Me Alone - 2015 Remaster,New Order,9,2
worried_fire,Learning to Fly,Pink Floyd,10,2
worldtsar,B,Lync,1,18
worldtsar,Hang Up,Nick Brobak,2,9
worldtsar,silverspoon glasses,Lync,3,6
worldtsar,Pennies to Save,Lync,4,5
worldtsar,perfect shot,Lync,5,5
worldtsar,Bring My Car I Feel to Smash It,The Sea and Cake,6,4
worldtsar,Flat Lay the Water,The Sea and Cake,7,4
worldtsar,Jacking the Ball,The Sea and Cake,8,4
worldtsar,clay fighter,Lync,9,3
worldtsar,Treed,PEE,10,3
xalpol12,Vespers of 1610: Deus in adiutorium meum intende,Claudio Monteverdi,1,11
xalpol12,Vespers Of 1610: Dixit Dominus,Claudio Monteverdi,2,10
xalpol12,Vespers of 1610: Laudate pueri,Claudio Monteverdi,3,10
xalpol12,Love Cry (Joy Orbison remix),Four Tet,4,10
xalpol12,Missa Papae Marcelli: I. Kyrie,Giovanni Pierluigi da Palestrina,5,10
